date,time,open,max,min,close,value
2016.10.13,00:00,1.10057,1.10575,1.09852,1.10544,78534
2016.10.14,00:00,1.10544,1.10580,1.09704,1.09708,75353
2016.10.17,00:00,1.09663,1.10079,1.09637,1.09986,70272
2016.10.18,00:00,1.09985,1.10261,1.09699,1.09790,71617
2016.10.19,00:00,1.09796,1.10046,1.09548,1.09730,70979
2016.10.20,00:00,1.09729,1.10391,1.09158,1.09266,82623
2016.10.21,00:00,1.09288,1.09295,1.08591,1.08841,71685
2016.10.24,00:00,1.08780,1.08995,1.08595,1.08804,64686
2016.10.25,00:00,1.08810,1.09049,1.08509,1.08878,81243
2016.10.26,00:00,1.08878,1.09463,1.08742,1.09070,83409
2016.10.27,00:00,1.09070,1.09420,1.08823,1.08953,82696
2016.10.28,00:00,1.08952,1.09917,1.08928,1.09849,95056
2016.10.31,00:00,1.09887,1.09907,1.09358,1.09802,71065
2016.11.01,00:00,1.09798,1.10688,1.09599,1.10551,83280
2016.11.02,00:00,1.10553,1.11205,1.10495,1.10969,99209
2016.11.03,00:00,1.10968,1.11257,1.10597,1.11046,94408
2016.11.04,00:00,1.11047,1.11400,1.10796,1.11395,86010
2016.11.07,00:00,1.10513,1.11100,1.10273,1.10401,83965
2016.11.08,00:00,1.10400,1.10669,1.10086,1.10250,74931
2016.11.09,00:00,1.10250,1.12994,1.09067,1.09093,242513
2016.11.10,00:00,1.09090,1.09534,1.08647,1.08915,141959
2016.11.11,00:00,1.08920,1.09228,1.08299,1.08470,132106
2016.11.14,00:00,1.08334,1.08414,1.07086,1.07368,146783
2016.11.15,00:00,1.07364,1.08160,1.07135,1.07219,122552
2016.11.16,00:00,1.07219,1.07590,1.06656,1.06899,111987
2016.11.17,00:00,1.06899,1.07452,1.06196,1.06236,115879
2016.11.18,00:00,1.06236,1.06425,1.05687,1.05900,128084
2016.11.21,00:00,1.05911,1.06488,1.05780,1.06263,121389
2016.11.22,00:00,1.06267,1.06575,1.05832,1.06269,108152
2016.11.23,00:00,1.06250,1.06432,1.05257,1.05532,106624
2016.11.24,00:00,1.05518,1.05852,1.05177,1.05499,93507
2016.11.25,00:00,1.05465,1.06272,1.05382,1.05932,113768
2016.11.28,00:00,1.06063,1.06858,1.05633,1.06129,116526
2016.11.29,00:00,1.06131,1.06540,1.05646,1.06490,105817
2016.11.30,00:00,1.06489,1.06663,1.05524,1.05872,124127
2016.12.01,00:00,1.05892,1.06684,1.05843,1.06610,124146
2016.12.02,00:00,1.06610,1.06895,1.06249,1.06627,106603
2016.12.05,00:00,1.06611,1.07961,1.05051,1.07636,151033
2016.12.06,00:00,1.07639,1.07850,1.06981,1.07177,92560
2016.12.07,00:00,1.07180,1.07678,1.07095,1.07518,76418
2016.12.08,00:00,1.07528,1.08738,1.05969,1.06146,118163
2016.12.09,00:00,1.06147,1.06293,1.05306,1.05561,87575
2016.12.12,00:00,1.05299,1.06514,1.05250,1.06334,98023
2016.12.13,00:00,1.06334,1.06667,1.06034,1.06244,91659
2016.12.14,00:00,1.06242,1.06697,1.04956,1.05352,109935
2016.12.15,00:00,1.05352,1.05390,1.03662,1.04132,150952
2016.12.16,00:00,1.04133,1.04739,1.04003,1.04405,107909
2016.12.19,00:00,1.04379,1.04791,1.03921,1.04014,95999
2016.12.20,00:00,1.04015,1.04177,1.03520,1.03852,90697
2016.12.21,00:00,1.03874,1.04509,1.03820,1.04238,81197
2016.12.22,00:00,1.04240,1.04990,1.04228,1.04357,82733
2016.12.23,00:00,1.04357,1.04686,1.04262,1.04485,56786
2016.12.27,00:00,1.04534,1.04632,1.04318,1.04569,57727
2016.12.28,00:00,1.04533,1.04801,1.03722,1.04135,72091
2016.12.29,00:00,1.04135,1.04939,1.04078,1.04892,88289
2016.12.30,00:00,1.04892,1.06546,1.04829,1.05267,121896
2017.01.02,00:00,1.05146,1.05241,1.04479,1.04479,57785
2017.01.03,00:00,1.04496,1.04899,1.03401,1.04050,105996
2017.01.04,00:00,1.04050,1.04998,1.03898,1.04882,105479
2017.01.05,00:00,1.04882,1.06150,1.04804,1.06006,139787
2017.01.06,00:00,1.06030,1.06225,1.05247,1.05332,112231
2017.01.09,00:00,1.05280,1.05828,1.05107,1.05742,91772
2017.01.10,00:00,1.05741,1.06273,1.05507,1.05547,109719
2017.01.11,00:00,1.05549,1.06226,1.04532,1.05818,141619
2017.01.12,00:00,1.05819,1.06844,1.05710,1.06109,141883
2017.01.13,00:00,1.06094,1.06733,1.05959,1.06377,111413
2017.01.16,00:00,1.06037,1.06355,1.05789,1.06001,96887
2017.01.17,00:00,1.06001,1.07191,1.05951,1.07121,141709
2017.01.18,00:00,1.07119,1.07155,1.06282,1.06295,114733
2017.01.19,00:00,1.06290,1.06763,1.05888,1.06638,133453
2017.01.20,00:00,1.06637,1.07091,1.06249,1.06944,126925
2017.01.23,00:00,1.06980,1.07691,1.06934,1.07651,123624
2017.01.24,00:00,1.07648,1.07747,1.07200,1.07300,109171
2017.01.25,00:00,1.07299,1.07696,1.07111,1.07478,107506
2017.01.26,00:00,1.07483,1.07654,1.06573,1.06819,110966
2017.01.27,00:00,1.06818,1.07248,1.06580,1.06972,91857
2017.01.30,00:00,1.07146,1.07400,1.06202,1.06944,93567
2017.01.31,00:00,1.06944,1.08123,1.06846,1.07970,127223
2017.02.01,00:00,1.07969,1.08073,1.07299,1.07692,108283
2017.02.02,00:00,1.07694,1.08287,1.07557,1.07583,110539
2017.02.03,00:00,1.07579,1.07975,1.07115,1.07789,102360
2017.02.06,00:00,1.07838,1.07901,1.07055,1.07492,95215
2017.02.07,00:00,1.07492,1.07506,1.06560,1.06831,98280
2017.02.08,00:00,1.06833,1.07140,1.06405,1.06977,96055
2017.02.09,00:00,1.06978,1.07094,1.06507,1.06544,89888
2017.02.10,00:00,1.06544,1.06676,1.06076,1.06369,90889
2017.02.13,00:00,1.06250,1.06583,1.05919,1.05974,80455
2017.02.14,00:00,1.05954,1.06332,1.05608,1.05767,89519
2017.02.15,00:00,1.05766,1.06092,1.05212,1.05993,96319
2017.02.16,00:00,1.05993,1.06792,1.05908,1.06732,96359
2017.02.17,00:00,1.06733,1.06763,1.06051,1.06097,84606
2017.02.20,00:00,1.06051,1.06326,1.06031,1.06104,95126
2017.02.21,00:00,1.06135,1.06151,1.05255,1.05365,120929
2017.02.22,00:00,1.05363,1.05736,1.04934,1.05575,132290
2017.02.23,00:00,1.05578,1.05949,1.05374,1.05811,108749
2017.02.24,00:00,1.05801,1.06176,1.05570,1.05608,106827
2017.02.27,00:00,1.05628,1.06303,1.05513,1.05863,116669
2017.02.28,00:00,1.05864,1.06300,1.05691,1.05762,120915
2017.03.01,00:00,1.05753,1.05889,1.05140,1.05457,144675
2017.03.02,00:00,1.05458,1.05514,1.04948,1.05059,125316
2017.03.03,00:00,1.05050,1.06148,1.05017,1.06146,132767
2017.03.06,00:00,1.06071,1.06398,1.05743,1.05819,112550
2017.03.07,00:00,1.05819,1.06025,1.05579,1.05655,103576
2017.03.08,00:00,1.05657,1.05738,1.05348,1.05400,112062
2017.03.09,00:00,1.05401,1.06150,1.05248,1.05757,137885
2017.03.10,00:00,1.05759,1.06990,1.05722,1.06896,138081
2017.03.13,00:00,1.06780,1.07141,1.06519,1.06527,147594
2017.03.14,00:00,1.06529,1.06623,1.05997,1.06036,141841
2017.03.15,00:00,1.06040,1.07397,1.06034,1.07326,157218
2017.03.16,00:00,1.07325,1.07700,1.07055,1.07653,160577
2017.03.17,00:00,1.07635,1.07821,1.07273,1.07373,133177
2017.03.20,00:00,1.07340,1.07770,1.07249,1.07387,106362
2017.03.21,00:00,1.07390,1.08190,1.07190,1.08093,150403
2017.03.22,00:00,1.08093,1.08245,1.07756,1.07961,142054
2017.03.23,00:00,1.07962,1.08046,1.07678,1.07816,132701
2017.03.24,00:00,1.07815,1.08177,1.07601,1.07954,132748
2017.03.27,00:00,1.08349,1.09058,1.08272,1.08636,139567
2017.03.28,00:00,1.08638,1.08724,1.07985,1.08125,114855
2017.03.29,00:00,1.08127,1.08262,1.07396,1.07660,136486
2017.03.30,00:00,1.07659,1.07697,1.06716,1.06730,126624
2017.03.31,00:00,1.06731,1.07017,1.06513,1.06545,132618
2017.04.03,00:00,1.06620,1.06809,1.06420,1.06682,109996
2017.04.04,00:00,1.06682,1.06769,1.06355,1.06726,104318
2017.04.05,00:00,1.06725,1.06889,1.06347,1.06619,120527
2017.04.06,00:00,1.06620,1.06840,1.06287,1.06435,118689
2017.04.07,00:00,1.06436,1.06663,1.05804,1.05890,144222
2017.04.10,00:00,1.05885,1.06065,1.05696,1.05957,90425
2017.04.11,00:00,1.05957,1.06300,1.05785,1.06039,102887
2017.04.12,00:00,1.06039,1.06747,1.05887,1.06616,114256
2017.04.13,00:00,1.06641,1.06774,1.06088,1.06129,111239
2017.04.14,00:00,1.06129,1.06295,1.06059,1.06101,57834
2017.04.17,00:00,1.06097,1.06702,1.06025,1.06417,75848
2017.04.18,00:00,1.06417,1.07358,1.06372,1.07295,126797
2017.04.19,00:00,1.07296,1.07368,1.06997,1.07100,103197
2017.04.20,00:00,1.07087,1.07772,1.07084,1.07168,111678
2017.04.21,00:00,1.07164,1.07379,1.06821,1.07238,107896
2017.04.24,00:00,1.09180,1.09186,1.08206,1.08673,109766
2017.04.25,00:00,1.08669,1.09498,1.08511,1.09247,83123
2017.04.26,00:00,1.09248,1.09504,1.08556,1.09033,98115
2017.04.27,00:00,1.09029,1.09324,1.08514,1.08721,92048
2017.04.28,00:00,1.08723,1.09470,1.08567,1.08942,86826
2017.05.01,00:00,1.09088,1.09235,1.08839,1.08976,46234
2017.05.02,00:00,1.08982,1.09330,1.08880,1.09287,70123
2017.05.03,00:00,1.09287,1.09368,1.08826,1.08849,76601
2017.05.04,00:00,1.08849,1.09872,1.08747,1.09834,94521
2017.05.05,00:00,1.09834,1.09998,1.09490,1.09989,87372
2017.05.08,00:00,1.10185,1.10223,1.09164,1.09241,91749
2017.05.09,00:00,1.09243,1.09333,1.08634,1.08716,89071
2017.05.10,00:00,1.08712,1.08981,1.08532,1.08668,85355
2017.05.11,00:00,1.08670,1.08929,1.08391,1.08603,78615
2017.05.12,00:00,1.08602,1.09342,1.08556,1.09284,81863
2017.05.15,00:00,1.09296,1.09893,1.09225,1.09747,72553
2017.05.16,00:00,1.09736,1.10970,1.09735,1.10824,89782
2017.05.17,00:00,1.10825,1.11619,1.10801,1.11585,112352
2017.05.18,00:00,1.11587,1.11718,1.10755,1.11028,132623
2017.05.19,00:00,1.11030,1.12118,1.10961,1.12071,93068
2017.05.22,00:00,1.11960,1.12633,1.11612,1.12363,84301
2017.05.23,00:00,1.12362,1.12681,1.11750,1.11824,105802
2017.05.24,00:00,1.11825,1.12198,1.11682,1.12185,98135
2017.05.25,00:00,1.12183,1.12500,1.11934,1.12095,81374
2017.05.26,00:00,1.12094,1.12344,1.11603,1.11801,86784
2017.05.29,00:00,1.11699,1.11896,1.11616,1.11643,47157
2017.05.30,00:00,1.11644,1.12053,1.11097,1.11836,90203
2017.05.31,00:00,1.11859,1.12521,1.11644,1.12431,91916
2017.06.01,00:00,1.12430,1.12566,1.12020,1.12123,79672
2017.06.02,00:00,1.12120,1.12849,1.12048,1.12803,79167
2017.06.05,00:00,1.12701,1.12841,1.12340,1.12541,65375
2017.06.06,00:00,1.12541,1.12837,1.12403,1.12755,78336
2017.06.07,00:00,1.12761,1.12825,1.12039,1.12547,99110
2017.06.08,00:00,1.12544,1.12688,1.11946,1.12140,101378
2017.06.09,00:00,1.12140,1.12370,1.11661,1.11953,109071
2017.06.12,00:00,1.12083,1.12319,1.11918,1.12025,73240
2017.06.13,00:00,1.12029,1.12246,1.11851,1.12103,65708
2017.06.14,00:00,1.12103,1.12957,1.11930,1.12173,111113
2017.06.15,00:00,1.12172,1.12283,1.11318,1.11440,108665
2017.06.16,00:00,1.11444,1.12013,1.11382,1.11931,91804
2017.06.19,00:00,1.12058,1.12127,1.11430,1.11483,82848
2017.06.20,00:00,1.11482,1.11647,1.11187,1.11341,95732
2017.06.21,00:00,1.11341,1.11688,1.11272,1.11674,86162
2017.06.22,00:00,1.11675,1.11778,1.11392,1.11509,85463
2017.06.23,00:00,1.11512,1.12087,1.11451,1.11932,76664
2017.06.26,00:00,1.11968,1.12197,1.11717,1.11807,86415
2017.06.27,00:00,1.11807,1.13492,1.11789,1.13362,115307
2017.06.28,00:00,1.13363,1.13904,1.12915,1.13774,137987
2017.06.29,00:00,1.13771,1.14452,1.13745,1.14401,126369
2017.06.30,00:00,1.14392,1.14451,1.13920,1.14230,117756
2017.07.03,00:00,1.14160,1.14265,1.13548,1.13634,92584
2017.07.04,00:00,1.13633,1.13767,1.13362,1.13436,84557
2017.07.05,00:00,1.13436,1.13683,1.13121,1.13513,106043
2017.07.06,00:00,1.13508,1.14245,1.13296,1.14229,107303
2017.07.07,00:00,1.14221,1.14396,1.13795,1.13943,109651
2017.07.10,00:00,1.13959,1.14177,1.13814,1.13988,81325
2017.07.11,00:00,1.13988,1.14796,1.13824,1.14668,96438
2017.07.12,00:00,1.14653,1.14893,1.13915,1.14113,120401
2017.07.13,00:00,1.14110,1.14558,1.13705,1.13971,113568
2017.07.14,00:00,1.13975,1.14718,1.13914,1.14668,105921
2017.07.17,00:00,1.14710,1.14869,1.14346,1.14777,97231
2017.07.18,00:00,1.14779,1.15830,1.14713,1.15533,137107
2017.07.19,00:00,1.15535,1.15569,1.15097,1.15147,101450
2017.07.20,00:00,1.15138,1.16579,1.14791,1.16288,140144
2017.07.21,00:00,1.16284,1.16827,1.16190,1.16624,113785
2017.07.24,00:00,1.16605,1.16840,1.16255,1.16405,101493
2017.07.25,00:00,1.16400,1.17124,1.16304,1.16467,112582
2017.07.26,00:00,1.16463,1.17396,1.16124,1.17325,127335
2017.07.27,00:00,1.17330,1.17766,1.16499,1.16751,141831
2017.07.28,00:00,1.16752,1.17638,1.16710,1.17447,126363
2017.07.31,00:00,1.17469,1.18453,1.17230,1.18409,111493
2017.08.01,00:00,1.18411,1.18440,1.17850,1.18012,106293
2017.08.02,00:00,1.18009,1.19099,1.17934,1.18558,103805
2017.08.03,00:00,1.18557,1.18927,1.18304,1.18681,103181
2017.08.04,00:00,1.18685,1.18890,1.17282,1.17721,98354
2017.08.07,00:00,1.17729,1.18138,1.17703,1.17948,61170
2017.08.08,00:00,1.17950,1.18237,1.17150,1.17508,79822
2017.08.09,00:00,1.17460,1.17637,1.16889,1.17580,96525
2017.08.10,00:00,1.17570,1.17848,1.17039,1.17720,92514
2017.08.11,00:00,1.17716,1.18470,1.17484,1.18199,83549
2017.08.14,00:00,1.18219,1.18383,1.17698,1.17784,69452
2017.08.15,00:00,1.17784,1.17926,1.16871,1.17344,84154
2017.08.16,00:00,1.17346,1.17784,1.16814,1.17665,91376
2017.08.17,00:00,1.17657,1.17898,1.16622,1.17230,101795
2017.08.18,00:00,1.17229,1.17742,1.17084,1.17582,91383
2017.08.21,00:00,1.17559,1.18278,1.17312,1.18143,62989
2017.08.22,00:00,1.18145,1.18242,1.17449,1.17610,67803
2017.08.23,00:00,1.17613,1.18229,1.17400,1.18063,76031
2017.08.24,00:00,1.18061,1.18175,1.17839,1.17988,80504
2017.08.25,00:00,1.17987,1.19410,1.17732,1.19215,98640
2017.08.28,00:00,1.19441,1.19834,1.19167,1.19786,78729
2017.08.29,00:00,1.19784,1.20700,1.19462,1.19715,135215
2017.08.30,00:00,1.19720,1.19841,1.18805,1.18833,107036
2017.08.31,00:00,1.18834,1.19122,1.18229,1.19084,112453
2017.09.01,00:00,1.19064,1.19793,1.18495,1.18604,109913
2017.09.04,00:00,1.18833,1.19217,1.18731,1.18916,78360
2017.09.05,00:00,1.18915,1.19404,1.18680,1.19121,106554
2017.09.06,00:00,1.19119,1.19500,1.19025,1.19162,111608
2017.09.07,00:00,1.19167,1.20588,1.19138,1.20206,126150
2017.09.08,00:00,1.20198,1.20921,1.20145,1.20345,131007
2017.09.11,00:00,1.20144,1.20292,1.19476,1.19520,96596
2017.09.12,00:00,1.19519,1.19780,1.19260,1.19662,101442
2017.09.13,00:00,1.19659,1.19947,1.18728,1.18850,98555
2017.09.14,00:00,1.18845,1.19221,1.18377,1.19181,110211
2017.09.15,00:00,1.19180,1.19870,1.19006,1.19452,115170
2017.09.18,00:00,1.19200,1.19691,1.19149,1.19524,91736
2017.09.19,00:00,1.19497,1.20063,1.19477,1.19932,102273
2017.09.20,00:00,1.19935,1.20341,1.18611,1.18914,110543
2017.09.21,00:00,1.18908,1.19534,1.18655,1.19410,109523
2017.09.22,00:00,1.19403,1.20042,1.19369,1.19473,100229
2017.09.25,00:00,1.18976,1.19364,1.18317,1.18476,102590
2017.09.26,00:00,1.18474,1.18613,1.17573,1.17925,107356
2017.09.27,00:00,1.17919,1.17950,1.17169,1.17444,108681
2017.09.28,00:00,1.17438,1.18039,1.17210,1.17858,106695
2017.09.29,00:00,1.17851,1.18323,1.17724,1.18137,95219
2017.10.02,00:00,1.17901,1.18149,1.17299,1.17322,94089
2017.10.03,00:00,1.17326,1.17733,1.16961,1.17436,88860
2017.10.04,00:00,1.17432,1.17876,1.17350,1.17588,89933
2017.10.05,00:00,1.17580,1.17787,1.16988,1.17110,84038
2017.10.06,00:00,1.17113,1.17386,1.16692,1.17342,69078
2017.10.09,00:00,1.17303,1.17557,1.17194,1.17400,37373
2017.10.10,00:00,1.17393,1.18252,1.17389,1.18078,63238
2017.10.11,00:00,1.18077,1.18690,1.17950,1.18578,61320
2017.10.12,00:00,1.18583,1.18796,1.18268,1.18297,57501
2017.10.13,00:00,1.18297,1.18745,1.18052,1.18193,62705
2017.10.16,00:00,1.18106,1.18195,1.17803,1.17957,49855
2017.10.17,00:00,1.17955,1.17997,1.17359,1.17662,53137
2017.10.18,00:00,1.17659,1.18052,1.17300,1.17870,54428
2017.10.19,00:00,1.17862,1.18577,1.17676,1.18511,68687
2017.10.20,00:00,1.18506,1.18579,1.17624,1.17783,71398
2017.10.23,00:00,1.17647,1.17772,1.17246,1.17489,65617
2017.10.24,00:00,1.17486,1.17927,1.17427,1.17605,63703
2017.10.25,00:00,1.17598,1.18175,1.17529,1.18129,89474
2017.10.26,00:00,1.18115,1.18366,1.16403,1.16499,86260
2017.10.27,00:00,1.16515,1.16567,1.15742,1.16076,76880
2017.10.30,00:00,1.16076,1.16576,1.15934,1.16509,53431
2017.10.31,00:00,1.16495,1.16610,1.16247,1.16453,51433
2017.11.01,00:00,1.16453,1.16569,1.16061,1.16179,62462
2017.11.02,00:00,1.16167,1.16870,1.16128,1.16583,73682
2017.11.03,00:00,1.16579,1.16901,1.15989,1.16086,57358
2017.11.06,00:00,1.16151,1.16239,1.15801,1.16092,52330
2017.11.07,00:00,1.16082,1.16154,1.15538,1.15855,53010
2017.11.08,00:00,1.15852,1.16110,1.15789,1.15942,43015
2017.11.09,00:00,1.15943,1.16546,1.15855,1.16413,55396
2017.11.10,00:00,1.16407,1.16778,1.16227,1.16653,41640
2017.11.13,00:00,1.16563,1.16749,1.16372,1.16668,42872
2017.11.14,00:00,1.16664,1.18047,1.16613,1.17976,54154
2017.11.15,00:00,1.17972,1.18596,1.17845,1.17902,68754
2017.11.16,00:00,1.17907,1.18007,1.17565,1.17691,57776
2017.11.17,00:00,1.17696,1.18212,1.17652,1.17965,60035
2017.11.20,00:00,1.17857,1.18083,1.17216,1.17327,67504
2017.11.21,00:00,1.17321,1.17576,1.17126,1.17379,52806
2017.11.22,00:00,1.17377,1.18268,1.17315,1.18218,54485
2017.11.23,00:00,1.18208,1.18558,1.18130,1.18493,49261
2017.11.24,00:00,1.18493,1.19440,1.18367,1.19304,67827
2017.11.27,00:00,1.19256,1.19610,1.18955,1.18971,82910
2017.11.28,00:00,1.18965,1.19198,1.18267,1.18401,102640
2017.11.29,00:00,1.18403,1.18827,1.18168,1.18459,96604
2017.11.30,00:00,1.18459,1.19313,1.18090,1.19028,102621
2017.12.01,00:00,1.19033,1.19402,1.18507,1.18908,128096
2017.12.04,00:00,1.18607,1.18783,1.18289,1.18640,91072
2017.12.05,00:00,1.18640,1.18764,1.18005,1.18253,84004
2017.12.06,00:00,1.18253,1.18477,1.17804,1.17950,80774
2017.12.07,00:00,1.17951,1.18144,1.17717,1.17724,73018
2017.12.08,00:00,1.17723,1.17764,1.17301,1.17644,74532
2017.12.11,00:00,1.17665,1.18118,1.17634,1.17680,69610
2017.12.12,00:00,1.17680,1.17926,1.17176,1.17413,72596
2017.12.13,00:00,1.17414,1.18315,1.17294,1.18253,89031
2017.12.14,00:00,1.18254,1.18627,1.17707,1.17776,100959
2017.12.15,00:00,1.17773,1.18122,1.17503,1.17545,84558
2017.12.18,00:00,1.17428,1.18344,1.17375,1.17811,79370
2017.12.19,00:00,1.17814,1.18487,1.17765,1.18379,87928
2017.12.20,00:00,1.18381,1.19017,1.18289,1.18702,82861
2017.12.21,00:00,1.18703,1.18895,1.18494,1.18724,77194
2017.12.22,00:00,1.18725,1.18754,1.18174,1.18576,72548
2017.12.26,00:00,1.18703,1.18787,1.18465,1.18578,25433
2017.12.27,00:00,1.18579,1.19102,1.18550,1.18862,67500
2017.12.28,00:00,1.18863,1.19590,1.18859,1.19421,64760
2017.12.29,00:00,1.19418,1.20255,1.19359,1.19988,65915
2018.01.02,00:00,1.20117,1.20812,1.20113,1.20587,68044
2018.01.03,00:00,1.20583,1.20662,1.20012,1.20144,75156
2018.01.04,00:00,1.20139,1.20889,1.20044,1.20686,79983
2018.01.05,00:00,1.20667,1.20826,1.20206,1.20411,77217
2018.01.08,00:00,1.20274,1.20522,1.19558,1.19673,67396
2018.01.09,00:00,1.19675,1.19756,1.19156,1.19366,77023
2018.01.10,00:00,1.19362,1.20178,1.19228,1.19472,105817
2018.01.11,00:00,1.19475,1.20589,1.19294,1.20299,102231
2018.01.12,00:00,1.20328,1.21878,1.20309,1.21875,115165
2018.01.15,00:00,1.21945,1.22965,1.21876,1.22661,95725
2018.01.16,00:00,1.22639,1.22830,1.21950,1.22601,110751
2018.01.17,00:00,1.22562,1.23231,1.21773,1.21842,139734
2018.01.18,00:00,1.21845,1.22648,1.21650,1.22390,119846
2018.01.19,00:00,1.22344,1.22953,1.22185,1.22216,111208
2018.01.22,00:00,1.22650,1.22671,1.22139,1.22614,91306
2018.01.23,00:00,1.22607,1.23063,1.22231,1.22984,109562
2018.01.24,00:00,1.22990,1.24149,1.22915,1.24083,134811
2018.01.25,00:00,1.24093,1.25379,1.23638,1.23972,198074
2018.01.26,00:00,1.23905,1.24937,1.23697,1.24188,165460
2018.01.29,00:00,1.24260,1.24322,1.23366,1.23822,92014
2018.01.30,00:00,1.23821,1.24537,1.23350,1.24017,96381
2018.01.31,00:00,1.24016,1.24747,1.23868,1.24130,106578
2018.02.01,00:00,1.24130,1.25223,1.23853,1.25067,91278
2018.02.02,00:00,1.25078,1.25180,1.24094,1.24607,97505
2018.02.05,00:00,1.24392,1.24747,1.23624,1.23648,97134
2018.02.06,00:00,1.23659,1.24344,1.23139,1.23768,138268
2018.02.07,00:00,1.23764,1.24059,1.22459,1.22633,91575
2018.02.08,00:00,1.22636,1.22947,1.22118,1.22466,121401
2018.02.09,00:00,1.22460,1.22869,1.22054,1.22354,122361
2018.02.12,00:00,1.22490,1.22972,1.22361,1.22917,75374
2018.02.13,00:00,1.22913,1.23709,1.22842,1.23520,79112
2018.02.14,00:00,1.23510,1.24649,1.22757,1.24497,103078
2018.02.15,00:00,1.24492,1.25100,1.24477,1.25056,100092
2018.02.16,00:00,1.25040,1.25551,1.23931,1.24060,89414
2018.02.19,00:00,1.24008,1.24349,1.23689,1.24072,63547
2018.02.20,00:00,1.24065,1.24119,1.23196,1.23372,81549
2018.02.21,00:00,1.23367,1.23597,1.22807,1.22834,88951
2018.02.22,00:00,1.22822,1.23520,1.22595,1.23303,78902
2018.02.23,00:00,1.23305,1.23368,1.22796,1.22955,63319
2018.02.26,00:00,1.22932,1.23549,1.22776,1.23170,63955
2018.02.27,00:00,1.23169,1.23461,1.22214,1.22329,75347
2018.02.28,00:00,1.22330,1.22415,1.21878,1.21935,71648
2018.03.01,00:00,1.21934,1.22729,1.21546,1.22676,89316
2018.03.02,00:00,1.22665,1.23357,1.22513,1.23325,81764
2018.03.05,00:00,1.23310,1.23641,1.22687,1.23355,84426
2018.03.06,00:00,1.23358,1.24199,1.23279,1.24040,76468
2018.03.07,00:00,1.24043,1.24443,1.23846,1.24106,90154
2018.03.08,00:00,1.24109,1.24459,1.22978,1.23115,89294
2018.03.09,00:00,1.23114,1.23341,1.22728,1.23064,81484
2018.03.12,00:00,1.23115,1.23454,1.22903,1.23348,58616
2018.03.13,00:00,1.23335,1.24073,1.23143,1.23897,65358
2018.03.14,00:00,1.23896,1.24124,1.23469,1.23675,58232
2018.03.15,00:00,1.23673,1.23834,1.23001,1.23043,60417
2018.03.16,00:00,1.23042,1.23361,1.22599,1.22884,54152
2018.03.19,00:00,1.22834,1.23585,1.22579,1.23351,62609
2018.03.20,00:00,1.23348,1.23544,1.22394,1.22412,67728
2018.03.21,00:00,1.22409,1.23496,1.22400,1.23378,77507
2018.03.22,00:00,1.23373,1.23883,1.22853,1.23015,80265
2018.03.23,00:00,1.23012,1.23730,1.22998,1.23525,76375
2018.03.26,00:00,1.23493,1.24613,1.23492,1.24439,61348
2018.03.27,00:00,1.24425,1.24760,1.23721,1.24023,66860
2018.03.28,00:00,1.24027,1.24214,1.22999,1.23079,68042
2018.03.29,00:00,1.23071,1.23351,1.22837,1.23001,61695
2018.03.30,00:00,1.23004,1.23302,1.22892,1.23174,31065
2018.04.02,00:00,1.23210,1.23447,1.22813,1.23016,37677
2018.04.03,00:00,1.23017,1.23350,1.22535,1.22702,58749
2018.04.04,00:00,1.22684,1.23143,1.22568,1.22776,55336
2018.04.05,00:00,1.22768,1.22900,1.22181,1.22398,56089
2018.04.06,00:00,1.22401,1.22906,1.22151,1.22798,79731
2018.04.09,00:00,1.22849,1.23305,1.22602,1.23205,62742
2018.04.10,00:00,1.23206,1.23775,1.23026,1.23557,67889
2018.04.11,00:00,1.23556,1.23957,1.23469,1.23669,60561
2018.04.12,00:00,1.23667,1.23794,1.22993,1.23266,62241
2018.04.13,00:00,1.23263,1.23456,1.23069,1.23284,50516
2018.04.16,00:00,1.23323,1.23945,1.23236,1.23790,45886
2018.04.17,00:00,1.23784,1.24135,1.23361,1.23693,49368
2018.04.18,00:00,1.23696,1.23971,1.23419,1.23736,55242
2018.04.19,00:00,1.23729,1.24000,1.23289,1.23454,61128
2018.04.20,00:00,1.23454,1.23527,1.22497,1.22868,55540
2018.04.23,00:00,1.22725,1.22893,1.21974,1.22083,54034
2018.04.24,00:00,1.22084,1.22446,1.21816,1.22314,58262
2018.04.25,00:00,1.22319,1.22385,1.21598,1.21604,55242
2018.04.26,00:00,1.21609,1.22091,1.20960,1.21030,70393
2018.04.27,00:00,1.21023,1.21325,1.20552,1.21306,57415
2018.04.30,00:00,1.21231,1.21386,1.20641,1.20778,55192
2018.05.01,00:00,1.20772,1.20838,1.19810,1.19921,52311
2018.05.02,00:00,1.19924,1.20314,1.19374,1.19509,80432
2018.05.03,00:00,1.19499,1.20084,1.19474,1.19882,78880
2018.05.04,00:00,1.19880,1.19953,1.19098,1.19598,59995
2018.05.07,00:00,1.19557,1.19776,1.18972,1.19222,48362
2018.05.08,00:00,1.19214,1.19383,1.18377,1.18640,67352
2018.05.09,00:00,1.18631,1.18966,1.18221,1.18498,95699
2018.05.10,00:00,1.18494,1.19458,1.18426,1.19147,107364
2018.05.11,00:00,1.19140,1.19676,1.18908,1.19394,61121
2018.05.14,00:00,1.19414,1.19957,1.19258,1.19268,59326
2018.05.15,00:00,1.19264,1.19381,1.18200,1.18373,76700
